database_id,scale_factor,query_id,start,cpu_time,data_scanned
1,10,2,5702635.1,9454.285714285714,100.0
1,10,1,5702637.0,25638.85714285714,368.9
1,10,9,5702740.4,21917.142857142855,714.5
1,10,3,5702846.2,19208.571428571428,389.4
1,10,18,5702849.6,35259.42857142857,266.0
1,10,8,5702893.4,11568.0,643.6
1,10,20,5702905.7,7938.857142857143,537.4
1,10,2,5702923.6,9454.285714285714,100.0
1,10,3,5702944.2,19208.571428571428,389.4
1,10,4,5703065.8,9975.428571428572,246.8
1,10,8,5703137.3,11568.0,643.6
1,10,1,5703207.4,25638.85714285714,368.9
1,10,2,5703243.2,9454.285714285714,100.0
1,10,1,5703366.7,25638.85714285714,368.9
1,10,1,5703756.2,25638.85714285714,368.9
1,10,20,5704103.4,7938.857142857143,537.4
1,10,3,5704188.9,19208.571428571428,389.4
1,10,16,5704277.7,5621.142857142857,34.2
1,10,3,5704285.7,19208.571428571428,389.4
1,10,4,5704315.9,9975.428571428572,246.8
1,10,10,5704378.9,16304.57142857143,378.0
1,10,3,5705132.4,19208.571428571428,389.4
1,10,1,5705342.7,25638.85714285714,368.9
1,10,4,5705346.4,9975.428571428572,246.8
1,10,4,5705414.4,9975.428571428572,246.8
1,10,22,5705693.3,3397.7142857142862,62.9
1,10,8,5705783.5,11568.0,643.6
1,10,16,5705834.5,5621.142857142857,34.2
1,10,8,5706211.0,11568.0,643.6
1,10,18,5706440.9,35259.42857142857,266.0
1,10,14,5706570.8,4971.428571428572,520.0
1,10,19,5706623.2,8842.285714285714,514.0
1,10,14,5706835.6,4971.428571428572,520.0
1,10,22,5706872.6,3397.7142857142862,62.9
1,10,20,5706975.1,7938.857142857143,537.4
1,10,14,5707193.3,4971.428571428572,520.0
1,10,19,5707195.9,8842.285714285714,514.0
1,10,6,5707454.4,2998.285714285714,329.79999999999995
1,10,3,5707543.4,19208.571428571428,389.4
1,10,15,5707724.4,7952.5714285714275,791.8000000000001
1,10,14,5708009.4,4971.428571428572,520.0
1,10,3,5708024.0,19208.571428571428,389.4
1,10,18,5708063.2,35259.42857142857,266.0
1,10,12,5708855.9,11005.714285714286,331.9
1,10,2,5708883.0,9454.285714285714,100.0
1,10,17,5709364.9,7273.714285714285,451.70000000000005
1,10,12,5709589.3,11005.714285714286,331.9
1,10,12,5710159.8,11005.714285714286,331.9
1,10,15,5711127.4,7952.5714285714275,791.8000000000001
1,10,20,5711188.9,7938.857142857143,537.4
1,10,11,5711210.6,2694.857142857143,121.8
1,10,4,5711312.2,9975.428571428572,246.8
1,10,9,5712082.9,21917.142857142855,714.5
1,10,9,5713914.4,21917.142857142855,714.5
1,10,10,5713941.9,16304.57142857143,378.0
1,10,17,5714825.5,7273.714285714285,451.70000000000005
1,10,11,5714951.2,2694.857142857143,121.8
1,10,18,5715463.5,35259.42857142857,266.0
1,10,14,5717261.5,4971.428571428572,520.0
1,10,16,5717456.1,5621.142857142857,34.2
1,10,17,5718053.6,7273.714285714285,451.70000000000005
1,10,6,5718544.0,2998.285714285714,329.79999999999995
1,10,16,5718546.7,5621.142857142857,34.2
1,10,10,5718753.4,16304.57142857143,378.0
1,10,18,5719196.8,35259.42857142857,266.0
1,10,6,5719766.1,2998.285714285714,329.79999999999995
1,10,6,5719985.0,2998.285714285714,329.79999999999995
1,10,22,5720249.4,3397.7142857142862,62.9
1,10,1,5720457.6,25638.85714285714,368.9
1,10,14,5720461.4,4971.428571428572,520.0
1,10,10,5720529.3,16304.57142857143,378.0
1,10,9,5720818.3,21917.142857142855,714.5
1,10,17,5721144.6,7273.714285714285,451.70000000000005
1,10,3,5722312.3,19208.571428571428,389.4
1,10,22,5722743.7,3397.7142857142862,62.9
1,10,8,5722837.0,11568.0,643.6
1,10,3,5723875.8,19208.571428571428,389.4
1,10,2,5724738.2,9454.285714285714,100.0
1,10,9,5724744.1,21917.142857142855,714.5
1,10,10,5725397.9,16304.57142857143,378.0
1,10,17,5725661.3,7273.714285714285,451.70000000000005
1,10,14,5726182.2,4971.428571428572,520.0
1,10,15,5726308.7,7952.5714285714275,791.8000000000001
1,10,19,5727469.6,8842.285714285714,514.0
1,10,17,5729111.5,7273.714285714285,451.70000000000005
1,10,10,5729704.1,16304.57142857143,378.0
1,10,14,5730134.6,4971.428571428572,520.0
1,10,4,5730783.0,9975.428571428572,246.8
1,10,18,5731165.7,35259.42857142857,266.0
1,10,10,5731381.0,16304.57142857143,378.0
1,10,3,5731599.2,19208.571428571428,389.4
1,10,19,5732022.2,8842.285714285714,514.0
1,10,20,5732338.5,7938.857142857143,537.4
1,10,18,5732432.7,35259.42857142857,266.0
1,10,2,5733371.4,9454.285714285714,100.0
1,10,8,5733947.2,11568.0,643.6
1,10,4,5734237.4,9975.428571428572,246.8
1,10,3,5734834.1,19208.571428571428,389.4
1,10,1,5734860.5,25638.85714285714,368.9
1,10,17,5734910.6,7273.714285714285,451.70000000000005
1,10,15,5735311.0,7952.5714285714275,791.8000000000001
1,10,11,5735389.0,2694.857142857143,121.8
1,10,6,5735694.2,2998.285714285714,329.79999999999995
1,10,17,5736033.2,7273.714285714285,451.70000000000005
1,10,14,5736242.4,4971.428571428572,520.0
1,10,4,5736286.3,9975.428571428572,246.8
1,10,12,5736717.2,11005.714285714286,331.9
1,10,2,5736781.5,9454.285714285714,100.0
1,10,17,5736815.3,7273.714285714285,451.70000000000005
1,10,14,5737184.0,4971.428571428572,520.0
1,10,15,5737239.9,7952.5714285714275,791.8000000000001
1,10,11,5738398.1,2694.857142857143,121.8
1,10,2,5738767.9,9454.285714285714,100.0
1,10,14,5738891.0,4971.428571428572,520.0
1,10,17,5739706.3,7273.714285714285,451.70000000000005
1,10,3,5739742.7,19208.571428571428,389.4
1,10,2,5740154.5,9454.285714285714,100.0
1,10,20,5740229.6,7938.857142857143,537.4
1,10,2,5740399.4,9454.285714285714,100.0
1,10,16,5740688.5,5621.142857142857,34.2
1,10,15,5740763.2,7952.5714285714275,791.8000000000001
1,10,22,5740802.6,3397.7142857142862,62.9
1,10,3,5741055.5,19208.571428571428,389.4
1,10,8,5741244.5,11568.0,643.6
1,10,15,5741550.4,7952.5714285714275,791.8000000000001
1,10,22,5741894.6,3397.7142857142862,62.9
1,10,16,5742713.4,5621.142857142857,34.2
1,10,10,5742793.4,16304.57142857143,378.0
1,10,22,5743614.3,3397.7142857142862,62.9
1,10,4,5743727.5,9975.428571428572,246.8
1,10,18,5743957.3,35259.42857142857,266.0
1,10,14,5744109.7,4971.428571428572,520.0
1,10,2,5744619.4,9454.285714285714,100.0
1,10,11,5745481.5,2694.857142857143,121.8
1,10,3,5745906.9,19208.571428571428,389.4
1,10,19,5746191.6,8842.285714285714,514.0
1,10,18,5746357.7,35259.42857142857,266.0
1,10,16,5746773.5,5621.142857142857,34.2
1,10,18,5748025.6,35259.42857142857,266.0
1,10,2,5748376.3,9454.285714285714,100.0
1,10,22,5748600.4,3397.7142857142862,62.9
1,10,19,5749074.7,8842.285714285714,514.0
1,10,15,5751943.2,7952.5714285714275,791.8000000000001
1,10,6,5752243.0,2998.285714285714,329.79999999999995
1,10,11,5752681.5,2694.857142857143,121.8
1,10,15,5753111.2,7952.5714285714275,791.8000000000001
1,10,14,5753714.2,4971.428571428572,520.0
1,10,12,5753964.8,11005.714285714286,331.9
1,10,11,5754274.7,2694.857142857143,121.8
1,10,6,5754702.6,2998.285714285714,329.79999999999995
1,10,22,5754745.1,3397.7142857142862,62.9
1,10,18,5754770.2,35259.42857142857,266.0
1,10,9,5755384.0,21917.142857142855,714.5
1,10,14,5756057.2,4971.428571428572,520.0
1,10,19,5756246.4,8842.285714285714,514.0
1,10,3,5756252.1,19208.571428571428,389.4
1,10,12,5756297.1,11005.714285714286,331.9
1,10,19,5756687.3,8842.285714285714,514.0
1,10,9,5757155.1,21917.142857142855,714.5
1,10,10,5757355.0,16304.57142857143,378.0
1,10,10,5757624.5,16304.57142857143,378.0
1,10,8,5758176.9,11568.0,643.6
1,10,19,5758204.3,8842.285714285714,514.0
1,10,10,5759340.1,16304.57142857143,378.0
1,10,12,5760205.9,11005.714285714286,331.9
1,10,18,5761957.7,35259.42857142857,266.0
1,10,16,5762863.1,5621.142857142857,34.2
1,10,17,5763329.2,7273.714285714285,451.70000000000005
1,10,16,5763490.1,5621.142857142857,34.2
1,10,8,5763658.8,11568.0,643.6
1,10,11,5763980.1,2694.857142857143,121.8
1,10,15,5764689.5,7952.5714285714275,791.8000000000001
1,10,17,5765505.2,7273.714285714285,451.70000000000005
1,10,20,5766175.7,7938.857142857143,537.4
1,10,6,5766295.3,2998.285714285714,329.79999999999995
1,10,12,5766812.5,11005.714285714286,331.9
1,10,1,5767285.4,25638.85714285714,368.9
1,10,14,5767711.8,4971.428571428572,520.0
1,10,19,5768386.5,8842.285714285714,514.0
1,10,14,5768864.9,4971.428571428572,520.0
1,10,12,5769032.6,11005.714285714286,331.9
1,10,14,5769365.0,4971.428571428572,520.0
1,10,8,5770251.9,11568.0,643.6
1,10,1,5771111.9,25638.85714285714,368.9
1,10,10,5771556.8,16304.57142857143,378.0
1,10,6,5773336.0,2998.285714285714,329.79999999999995
1,10,8,5774009.0,11568.0,643.6
1,10,6,5774447.7,2998.285714285714,329.79999999999995
1,10,8,5775074.9,11568.0,643.6
1,10,17,5776345.7,7273.714285714285,451.70000000000005
1,10,8,5776385.7,11568.0,643.6
1,10,3,5776669.5,19208.571428571428,389.4
1,10,2,5776821.6,9454.285714285714,100.0
1,10,19,5776831.9,8842.285714285714,514.0
1,10,17,5777140.8,7273.714285714285,451.70000000000005
1,10,20,5777368.9,7938.857142857143,537.4
1,10,10,5777500.8,16304.57142857143,378.0
1,10,1,5777798.5,25638.85714285714,368.9
1,10,20,5777887.9,7938.857142857143,537.4
1,10,20,5777981.1,7938.857142857143,537.4
1,10,6,5779427.9,2998.285714285714,329.79999999999995
1,10,6,5779531.7,2998.285714285714,329.79999999999995
1,10,1,5779953.3,25638.85714285714,368.9
1,10,3,5780009.3,19208.571428571428,389.4
1,10,3,5780399.9,19208.571428571428,389.4
1,10,12,5781083.4,11005.714285714286,331.9
1,10,22,5782860.1,3397.7142857142862,62.9
1,10,20,5783556.0,7938.857142857143,537.4
1,10,17,5785358.2,7273.714285714285,451.70000000000005
1,10,14,5785392.1,4971.428571428572,520.0
1,10,15,5785945.0,7952.5714285714275,791.8000000000001
1,10,16,5786096.1,5621.142857142857,34.2
1,10,16,5787341.8,5621.142857142857,34.2
1,10,19,5787645.0,8842.285714285714,514.0
1,10,11,5787687.2,2694.857142857143,121.8
1,10,16,5787780.0,5621.142857142857,34.2
1,10,1,5788439.2,25638.85714285714,368.9
1,10,1,5788577.6,25638.85714285714,368.9
1,10,15,5788634.6,7952.5714285714275,791.8000000000001
1,10,11,5788756.3,2694.857142857143,121.8
1,10,17,5789106.7,7273.714285714285,451.70000000000005
1,10,12,5789140.5,11005.714285714286,331.9
1,10,19,5789254.5,8842.285714285714,514.0
1,10,1,5789554.7,25638.85714285714,368.9
1,10,12,5789566.3,11005.714285714286,331.9
1,10,14,5789588.6,4971.428571428572,520.0
1,10,11,5789750.7,2694.857142857143,121.8
1,10,8,5789786.4,11568.0,643.6
1,10,6,5789868.1,2998.285714285714,329.79999999999995
1,10,19,5790340.4,8842.285714285714,514.0
1,10,18,5790436.0,35259.42857142857,266.0
1,10,1,5790906.7,25638.85714285714,368.9
1,10,16,5791493.6,5621.142857142857,34.2
1,10,8,5791540.6,11568.0,643.6
1,10,14,5791641.7,4971.428571428572,520.0
1,10,8,5793486.3,11568.0,643.6
1,10,18,5794218.3,35259.42857142857,266.0
1,10,3,5794235.4,19208.571428571428,389.4
1,10,12,5795421.2,11005.714285714286,331.9
1,10,6,5798186.1,2998.285714285714,329.79999999999995
1,10,3,5798296.0,19208.571428571428,389.4
1,10,19,5799289.1,8842.285714285714,514.0
1,10,14,5799373.5,4971.428571428572,520.0
1,10,15,5800280.7,7952.5714285714275,791.8000000000001
1,10,9,5800487.1,21917.142857142855,714.5
1,10,15,5802215.9,7952.5714285714275,791.8000000000001
1,10,11,5802905.0,2694.857142857143,121.8
1,10,9,5802938.8,21917.142857142855,714.5
1,10,6,5803219.0,2998.285714285714,329.79999999999995
1,10,6,5803405.3,2998.285714285714,329.79999999999995
1,10,18,5803801.2,35259.42857142857,266.0
1,10,1,5803977.3,25638.85714285714,368.9
1,10,14,5805197.2,4971.428571428572,520.0
1,10,20,5805812.0,7938.857142857143,537.4
1,10,8,5806142.5,11568.0,643.6
1,10,12,5806204.1,11005.714285714286,331.9
1,10,8,5806579.0,11568.0,643.6
1,10,18,5806853.0,35259.42857142857,266.0
1,10,1,5807036.4,25638.85714285714,368.9
1,10,10,5807410.1,16304.57142857143,378.0
1,10,8,5807874.4,11568.0,643.6
1,10,2,5807995.9,9454.285714285714,100.0
1,10,12,5809257.1,11005.714285714286,331.9
1,10,19,5809307.9,8842.285714285714,514.0
1,10,22,5810282.3,3397.7142857142862,62.9
1,10,4,5810465.5,9975.428571428572,246.8
1,10,11,5811190.0,2694.857142857143,121.8
1,10,8,5811279.9,11568.0,643.6
1,10,12,5812302.8,11005.714285714286,331.9
1,10,19,5812992.0,8842.285714285714,514.0
1,10,19,5813217.6,8842.285714285714,514.0
1,10,3,5813686.2,19208.571428571428,389.4
1,10,19,5813726.5,8842.285714285714,514.0
1,10,1,5814438.2,25638.85714285714,368.9
1,10,1,5814660.0,25638.85714285714,368.9
1,10,18,5815064.6,35259.42857142857,266.0
1,10,16,5815449.8,5621.142857142857,34.2
1,10,11,5815947.5,2694.857142857143,121.8
1,10,15,5815977.5,7952.5714285714275,791.8000000000001
1,10,18,5816334.7,35259.42857142857,266.0
1,10,11,5816668.9,2694.857142857143,121.8
1,10,3,5817325.2,19208.571428571428,389.4
1,10,16,5817370.6,5621.142857142857,34.2
1,10,1,5817696.1,25638.85714285714,368.9
1,10,20,5819786.3,7938.857142857143,537.4
1,10,16,5820107.0,5621.142857142857,34.2
1,10,3,5820173.8,19208.571428571428,389.4
1,10,3,5821205.1,19208.571428571428,389.4
1,10,4,5822038.0,9975.428571428572,246.8
1,10,11,5822195.2,2694.857142857143,121.8
1,10,11,5822441.4,2694.857142857143,121.8
1,10,14,5823000.4,4971.428571428572,520.0
1,10,19,5823901.4,8842.285714285714,514.0
1,10,1,5825775.8,25638.85714285714,368.9
1,10,16,5825857.1,5621.142857142857,34.2
1,10,22,5826411.9,3397.7142857142862,62.9
1,10,17,5826412.6,7273.714285714285,451.70000000000005
1,10,3,5826500.2,19208.571428571428,389.4
1,10,18,5826659.7,35259.42857142857,266.0
1,10,15,5826782.8,7952.5714285714275,791.8000000000001
1,10,1,5829658.9,25638.85714285714,368.9
1,10,20,5829729.3,7938.857142857143,537.4
1,10,3,5830794.1,19208.571428571428,389.4
1,10,10,5831386.8,16304.57142857143,378.0
1,10,16,5831651.1,5621.142857142857,34.2
1,10,14,5832370.8,4971.428571428572,520.0
1,10,1,5832817.4,25638.85714285714,368.9
1,10,10,5833932.4,16304.57142857143,378.0
1,10,16,5834168.7,5621.142857142857,34.2
1,10,22,5834299.7,3397.7142857142862,62.9
1,10,22,5836040.8,3397.7142857142862,62.9
