database_id,scale_factor,query_id,start,cpu_time,data_scanned
4,10,10,912.5,16304.57142857143,756.0
4,10,16,4167.2,5621.142857142857,71.3
4,10,16,4547.9,5621.142857142857,71.3
4,10,2,5519.6,9454.285714285714,205.9
4,10,3,6108.1,19208.571428571428,780.4000000000001
4,10,18,6258.8,35259.42857142857,555.8
4,10,12,7914.1,11005.714285714286,663.5
4,10,4,7929.2,9975.428571428572,491.8
4,10,15,10118.4,7952.5714285714275,1643.6000000000001
4,10,15,11338.7,7952.5714285714275,1643.6000000000001
4,10,3,11781.0,19208.571428571428,780.4000000000001
4,10,1,13192.1,25638.85714285714,737.4
4,10,11,13770.9,2694.857142857143,235.9
4,10,14,14594.1,4971.428571428572,868.1999999999999
4,10,2,16401.5,9454.285714285714,205.9
4,10,18,17094.3,35259.42857142857,555.8
4,10,18,17363.7,35259.42857142857,555.8
4,10,16,17438.8,5621.142857142857,71.3
4,10,4,18529.6,9975.428571428572,491.8
4,10,10,19942.5,16304.57142857143,756.0
4,10,1,22642.4,25638.85714285714,737.4
4,10,6,22796.6,2998.285714285714,659.4
4,10,18,23743.4,35259.42857142857,555.8
4,10,15,24551.8,7952.5714285714275,1643.6000000000001
4,10,12,26851.4,11005.714285714286,663.5
4,10,1,28484.2,25638.85714285714,737.4
4,10,17,29657.3,7273.714285714285,731.5999999999999
4,10,18,30127.3,35259.42857142857,555.8
4,10,16,33164.1,5621.142857142857,71.3
4,10,20,33642.0,7938.857142857143,929.4
4,10,3,36097.4,19208.571428571428,780.4000000000001
4,10,4,42791.5,9975.428571428572,491.8
4,10,18,44486.7,35259.42857142857,555.8
4,10,11,44878.2,2694.857142857143,235.9
4,10,22,45678.7,3397.7142857142862,128.1
4,10,11,47159.4,2694.857142857143,235.9
4,10,11,47259.3,2694.857142857143,235.9
4,10,10,47370.1,16304.57142857143,756.0
4,10,20,48452.0,7938.857142857143,929.4
4,10,16,49276.3,5621.142857142857,71.3
4,10,10,53623.1,16304.57142857143,756.0
4,10,6,54039.2,2998.285714285714,659.4
4,10,4,56817.1,9975.428571428572,491.8
4,10,2,58614.6,9454.285714285714,205.9
4,10,20,59577.7,7938.857142857143,929.4
4,10,11,59882.9,2694.857142857143,235.9
4,10,20,61565.0,7938.857142857143,929.4
4,10,6,61733.2,2998.285714285714,659.4
4,10,14,63969.8,4971.428571428572,868.1999999999999
4,10,8,65389.4,11568.0,1147.6000000000001
4,10,6,66276.3,2998.285714285714,659.4
4,10,16,68600.9,5621.142857142857,71.3
4,10,15,69574.1,7952.5714285714275,1643.6000000000001
4,10,14,71647.2,4971.428571428572,868.1999999999999
4,10,3,71741.9,19208.571428571428,780.4000000000001
4,10,3,73010.0,19208.571428571428,780.4000000000001
4,10,2,73013.8,9454.285714285714,205.9
