database_id,scale_factor,query_id,start,cpu_time,data_scanned
12,23,1,0,27517.2,848.47
12,23,1,10000,27517.2,848.47
12,23,1,10000,27517.2,848.47
12,23,1,20000,27517.2,848.47
12,23,1,20000,27517.2,848.47
12,23,1,20000,27517.2,848.47
12,23,1,30000,27517.2,848.47
12,23,1,30000,27517.2,848.47
12,23,1,30000,27517.2,848.47
12,23,1,30000,27517.2,848.47
12,23,1,45000,27517.2,848.47
12,23,1,45000,27517.2,848.47
12,23,1,45000,27517.2,848.47
12,23,1,45000,27517.2,848.47
12,23,1,45000,27517.2,848.47
12,23,1,65000,27517.2,848.47
12,23,1,65000,27517.2,848.47
12,23,1,65000,27517.2,848.47
12,23,1,65000,27517.2,848.47
12,23,1,65000,27517.2,848.47
12,23,1,65000,27517.2,848.47
12,23,1,90000,27517.2,848.47
12,23,1,90000,27517.2,848.47
12,23,1,90000,27517.2,848.47
12,23,1,90000,27517.2,848.47
12,23,1,90000,27517.2,848.47
12,23,1,90000,27517.2,848.47
12,23,1,90000,27517.2,848.47
12,23,1,120000,27517.2,848.47
12,23,1,120000,27517.2,848.47
12,23,1,120000,27517.2,848.47
12,23,1,120000,27517.2,848.47
12,23,1,120000,27517.2,848.47
12,23,1,120000,27517.2,848.47
12,23,1,120000,27517.2,848.47
12,23,1,120000,27517.2,848.47
12,23,1,155000,27517.2,848.47
12,23,1,155000,27517.2,848.47
12,23,1,155000,27517.2,848.47
12,23,1,155000,27517.2,848.47
12,23,1,155000,27517.2,848.47
12,23,1,155000,27517.2,848.47
12,23,1,155000,27517.2,848.47
12,23,1,155000,27517.2,848.47
12,23,1,155000,27517.2,848.47
12,23,1,190000,27517.2,848.47
12,23,1,190000,27517.2,848.47
12,23,1,190000,27517.2,848.47
12,23,1,190000,27517.2,848.47
12,23,1,190000,27517.2,848.47
12,23,1,190000,27517.2,848.47
12,23,1,190000,27517.2,848.47
12,23,1,190000,27517.2,848.47
12,23,1,190000,27517.2,848.47
12,23,1,190000,27517.2,848.47
