database_id,scale_factor,query_id,start,cpu_time,data_scanned
1,10,2,5702635.1,18908.571428571428,400.0
1,10,1,5702637.0,51277.71428571428,1475.6
1,10,9,5702740.4,43834.28571428571,2858.0
1,10,3,5702846.2,38417.142857142855,1557.6
1,10,18,5702849.6,70518.85714285714,1064.0
1,10,8,5702893.4,23136.0,2574.4
1,10,20,5702905.7,15877.714285714286,2149.6
1,10,2,5702923.6,18908.571428571428,400.0
1,10,3,5702944.2,38417.142857142855,1557.6
1,10,4,5703065.8,19950.857142857145,987.2
1,10,8,5703137.3,23136.0,2574.4
1,10,1,5703207.4,51277.71428571428,1475.6
1,10,2,5703243.2,18908.571428571428,400.0
1,10,1,5703366.7,51277.71428571428,1475.6
1,10,1,5703756.2,51277.71428571428,1475.6
1,10,20,5704103.4,15877.714285714286,2149.6
1,10,3,5704188.9,38417.142857142855,1557.6
1,10,16,5704277.7,11242.285714285714,136.8
1,10,3,5704285.7,38417.142857142855,1557.6
1,10,4,5704315.9,19950.857142857145,987.2
1,10,10,5704378.9,32609.14285714286,1512.0
1,10,3,5705132.4,38417.142857142855,1557.6
1,10,1,5705342.7,51277.71428571428,1475.6
1,10,4,5705346.4,19950.857142857145,987.2
1,10,4,5705414.4,19950.857142857145,987.2
1,10,22,5705693.3,6795.4285714285725,251.6
1,10,8,5705783.5,23136.0,2574.4
1,10,16,5705834.5,11242.285714285714,136.8
1,10,8,5706211.0,23136.0,2574.4
1,10,18,5706440.9,70518.85714285714,1064.0
1,10,14,5706570.8,9942.857142857143,2080.0
1,10,19,5706623.2,17684.571428571428,2056.0
1,10,14,5706835.6,9942.857142857143,2080.0
1,10,22,5706872.6,6795.4285714285725,251.6
1,10,20,5706975.1,15877.714285714286,2149.6
1,10,14,5707193.3,9942.857142857143,2080.0
1,10,19,5707195.9,17684.571428571428,2056.0
1,10,6,5707454.4,5996.571428571428,1319.1999999999998
1,10,3,5707543.4,38417.142857142855,1557.6
1,10,15,5707724.4,15905.142857142855,3167.2000000000003
1,10,14,5708009.4,9942.857142857143,2080.0
1,10,3,5708024.0,38417.142857142855,1557.6
1,10,18,5708063.2,70518.85714285714,1064.0
1,10,12,5708855.9,22011.428571428572,1327.6
1,10,2,5708883.0,18908.571428571428,400.0
1,10,17,5709364.9,14547.42857142857,1806.8000000000002
1,10,12,5709589.3,22011.428571428572,1327.6
1,10,12,5710159.8,22011.428571428572,1327.6
1,10,15,5711127.4,15905.142857142855,3167.2000000000003
1,10,20,5711188.9,15877.714285714286,2149.6
1,10,11,5711210.6,5389.714285714286,487.2
1,10,4,5711312.2,19950.857142857145,987.2
1,10,9,5712082.9,43834.28571428571,2858.0
1,10,9,5713914.4,43834.28571428571,2858.0
1,10,10,5713941.9,32609.14285714286,1512.0
1,10,17,5714825.5,14547.42857142857,1806.8000000000002
1,10,11,5714951.2,5389.714285714286,487.2
1,10,18,5715463.5,70518.85714285714,1064.0
1,10,14,5717261.5,9942.857142857143,2080.0
1,10,16,5717456.1,11242.285714285714,136.8
1,10,17,5718053.6,14547.42857142857,1806.8000000000002
1,10,6,5718544.0,5996.571428571428,1319.1999999999998
1,10,16,5718546.7,11242.285714285714,136.8
1,10,10,5718753.4,32609.14285714286,1512.0
1,10,18,5719196.8,70518.85714285714,1064.0
1,10,6,5719766.1,5996.571428571428,1319.1999999999998
1,10,6,5719985.0,5996.571428571428,1319.1999999999998
1,10,22,5720249.4,6795.4285714285725,251.6
1,10,1,5720457.6,51277.71428571428,1475.6
1,10,14,5720461.4,9942.857142857143,2080.0
1,10,10,5720529.3,32609.14285714286,1512.0
