database_id,scale_factor,query_id,start,cpu_time,data_scanned
2,10,3,6999286.6,19208.571428571428,3894.0
2,10,4,6999589.0,9975.428571428572,2468.0
2,10,22,7000544.6,3397.7142857142862,629.0
2,10,18,7000768.4,35259.42857142857,2660.0
2,10,9,7002425.5,21917.142857142855,7145.0
2,10,4,7002864.8,9975.428571428572,2468.0
2,10,1,7003749.0,25638.85714285714,3689.0
2,10,18,7003949.0,35259.42857142857,2660.0
2,10,16,7004694.3,5621.142857142857,342.0
2,10,18,7005516.4,35259.42857142857,2660.0
2,10,17,7006143.6,7273.714285714285,4517.0
2,10,19,7006892.2,8842.285714285714,5140.0
2,10,10,7006965.9,16304.57142857143,3780.0
2,10,4,7007173.5,9975.428571428572,2468.0
2,10,22,7007495.4,3397.7142857142862,629.0
2,10,2,7008773.9,9454.285714285714,1000.0
2,10,2,7009003.8,9454.285714285714,1000.0
2,10,18,7009823.9,35259.42857142857,2660.0
2,10,8,7010254.9,11568.0,6436.0
2,10,22,7011101.4,3397.7142857142862,629.0
2,10,16,7012245.4,5621.142857142857,342.0
2,10,15,7012705.6,7952.5714285714275,7918.000000000001
2,10,2,7014197.5,9454.285714285714,1000.0
2,10,9,7014573.1,21917.142857142855,7145.0
2,10,4,7014947.2,9975.428571428572,2468.0
2,10,4,7015376.9,9975.428571428572,2468.0
2,10,3,7015541.2,19208.571428571428,3894.0
2,10,18,7015851.9,35259.42857142857,2660.0
2,10,10,7016399.3,16304.57142857143,3780.0
2,10,19,7016875.5,8842.285714285714,5140.0
2,10,22,7017695.0,3397.7142857142862,629.0
2,10,4,7017981.6,9975.428571428572,2468.0
2,10,11,7018162.7,2694.857142857143,1218.0
2,10,2,7018423.7,9454.285714285714,1000.0
2,10,2,7020217.0,9454.285714285714,1000.0
2,10,10,7020681.9,16304.57142857143,3780.0
2,10,11,7021298.5,2694.857142857143,1218.0
2,10,4,7022226.8,9975.428571428572,2468.0
2,10,22,7023354.7,3397.7142857142862,629.0
2,10,3,7023723.8,19208.571428571428,3894.0
2,10,2,7023753.9,9454.285714285714,1000.0
2,10,11,7025739.7,2694.857142857143,1218.0
2,10,19,7025999.2,8842.285714285714,5140.0
2,10,1,7026121.5,25638.85714285714,3689.0
2,10,9,7027856.4,21917.142857142855,7145.0
2,10,15,7028509.3,7952.5714285714275,7918.000000000001
2,10,3,7028813.2,19208.571428571428,3894.0
2,10,20,7029024.6,7938.857142857143,5374.0
2,10,3,7029255.4,19208.571428571428,3894.0
2,10,19,7030573.5,8842.285714285714,5140.0
2,10,10,7030972.1,16304.57142857143,3780.0
2,10,14,7031088.3,4971.428571428572,5200.0
2,10,12,7031292.9,11005.714285714286,3319.0
2,10,2,7031734.4,9454.285714285714,1000.0
2,10,3,7031847.8,19208.571428571428,3894.0
2,10,8,7032027.4,11568.0,6436.0
2,10,6,7032410.3,2998.285714285714,3297.9999999999995
2,10,11,7033361.6,2694.857142857143,1218.0
2,10,2,7033960.6,9454.285714285714,1000.0
2,10,1,7035123.0,25638.85714285714,3689.0
2,10,10,7035339.1,16304.57142857143,3780.0
2,10,12,7035621.2,11005.714285714286,3319.0
2,10,17,7036504.4,7273.714285714285,4517.0
2,10,10,7036596.5,16304.57142857143,3780.0
2,10,2,7037269.3,9454.285714285714,1000.0
2,10,6,7038089.4,2998.285714285714,3297.9999999999995
2,10,20,7038202.1,7938.857142857143,5374.0
2,10,17,7039165.6,7273.714285714285,4517.0
2,10,14,7039291.9,4971.428571428572,5200.0
2,10,19,7039453.1,8842.285714285714,5140.0
2,10,4,7040208.2,9975.428571428572,2468.0
2,10,10,7040771.9,16304.57142857143,3780.0
2,10,15,7042934.8,7952.5714285714275,7918.000000000001
2,10,20,7043110.7,7938.857142857143,5374.0
2,10,20,7043431.9,7938.857142857143,5374.0
2,10,3,7043640.0,19208.571428571428,3894.0
2,10,16,7044026.3,5621.142857142857,342.0
2,10,15,7044095.4,7952.5714285714275,7918.000000000001
2,10,9,7044211.3,21917.142857142855,7145.0
2,10,12,7045293.9,11005.714285714286,3319.0
2,10,9,7046715.2,21917.142857142855,7145.0
2,10,1,7046971.2,25638.85714285714,3689.0
2,10,4,7048321.6,9975.428571428572,2468.0
2,10,6,7048686.4,2998.285714285714,3297.9999999999995
2,10,8,7049408.7,11568.0,6436.0
2,10,9,7049999.1,21917.142857142855,7145.0
2,10,2,7050130.0,9454.285714285714,1000.0
2,10,12,7051122.3,11005.714285714286,3319.0
2,10,1,7052048.3,25638.85714285714,3689.0
2,10,11,7052494.9,2694.857142857143,1218.0
2,10,6,7052907.7,2998.285714285714,3297.9999999999995
2,10,17,7053616.6,7273.714285714285,4517.0
2,10,20,7053839.8,7938.857142857143,5374.0
2,10,2,7054317.3,9454.285714285714,1000.0
2,10,22,7054322.3,3397.7142857142862,629.0
2,10,1,7054834.1,25638.85714285714,3689.0
2,10,11,7055985.4,2694.857142857143,1218.0
2,10,2,7056784.0,9454.285714285714,1000.0
2,10,17,7057229.8,7273.714285714285,4517.0
2,10,16,7058516.5,5621.142857142857,342.0
2,10,1,7058540.2,25638.85714285714,3689.0
2,10,8,7059187.1,11568.0,6436.0
2,10,19,7059759.4,8842.285714285714,5140.0
2,10,2,7060050.0,9454.285714285714,1000.0
2,10,17,7060060.2,7273.714285714285,4517.0
2,10,6,7060816.3,2998.285714285714,3297.9999999999995
2,10,14,7060935.2,4971.428571428572,5200.0
2,10,15,7061953.3,7952.5714285714275,7918.000000000001
2,10,18,7062472.1,35259.42857142857,2660.0
2,10,19,7062701.8,8842.285714285714,5140.0
2,10,10,7064031.1,16304.57142857143,3780.0
2,10,16,7064138.1,5621.142857142857,342.0
2,10,9,7064243.0,21917.142857142855,7145.0
2,10,19,7064467.2,8842.285714285714,5140.0
2,10,16,7064468.9,5621.142857142857,342.0
2,10,19,7065024.2,8842.285714285714,5140.0
2,10,15,7065575.5,7952.5714285714275,7918.000000000001
2,10,10,7065781.0,16304.57142857143,3780.0
2,10,11,7067679.6,2694.857142857143,1218.0
2,10,17,7068050.3,7273.714285714285,4517.0
2,10,11,7069102.9,2694.857142857143,1218.0
2,10,18,7069531.0,35259.42857142857,2660.0
2,10,12,7069576.8,11005.714285714286,3319.0
2,10,16,7070781.2,5621.142857142857,342.0
2,10,20,7070917.8,7938.857142857143,5374.0
2,10,22,7071813.9,3397.7142857142862,629.0
2,10,19,7072892.6,8842.285714285714,5140.0
2,10,11,7073586.1,2694.857142857143,1218.0
2,10,22,7074668.4,3397.7142857142862,629.0
2,10,1,7074712.9,25638.85714285714,3689.0
2,10,3,7075245.9,19208.571428571428,3894.0
2,10,15,7075485.8,7952.5714285714275,7918.000000000001
2,10,10,7076148.1,16304.57142857143,3780.0
2,10,3,7076676.1,19208.571428571428,3894.0
2,10,6,7077271.1,2998.285714285714,3297.9999999999995
2,10,22,7077303.7,3397.7142857142862,629.0
2,10,11,7077388.8,2694.857142857143,1218.0
2,10,6,7078801.6,2998.285714285714,3297.9999999999995
2,10,17,7079053.4,7273.714285714285,4517.0
2,10,15,7080209.4,7952.5714285714275,7918.000000000001
2,10,4,7082281.4,9975.428571428572,2468.0
2,10,6,7083062.8,2998.285714285714,3297.9999999999995
2,10,4,7083576.5,9975.428571428572,2468.0
2,10,18,7084277.6,35259.42857142857,2660.0
2,10,12,7084393.2,11005.714285714286,3319.0
2,10,1,7084951.8,25638.85714285714,3689.0
2,10,11,7085153.0,2694.857142857143,1218.0
2,10,12,7085914.0,11005.714285714286,3319.0
2,10,2,7086475.7,9454.285714285714,1000.0
2,10,22,7086558.3,3397.7142857142862,629.0
2,10,15,7086763.5,7952.5714285714275,7918.000000000001
2,10,10,7088387.1,16304.57142857143,3780.0
2,10,8,7088565.6,11568.0,6436.0
2,10,11,7088849.4,2694.857142857143,1218.0
2,10,22,7089248.0,3397.7142857142862,629.0
2,10,9,7090535.3,21917.142857142855,7145.0
2,10,9,7090949.7,21917.142857142855,7145.0
2,10,18,7091284.0,35259.42857142857,2660.0
2,10,6,7091428.3,2998.285714285714,3297.9999999999995
2,10,16,7092299.4,5621.142857142857,342.0
2,10,2,7092539.7,9454.285714285714,1000.0
2,10,6,7092755.0,2998.285714285714,3297.9999999999995
2,10,16,7092860.7,5621.142857142857,342.0
2,10,15,7092876.9,7952.5714285714275,7918.000000000001
2,10,8,7093018.0,11568.0,6436.0
2,10,3,7093567.9,19208.571428571428,3894.0
2,10,3,7093907.7,19208.571428571428,3894.0
2,10,20,7094528.7,7938.857142857143,5374.0
2,10,11,7096072.5,2694.857142857143,1218.0
2,10,9,7096852.8,21917.142857142855,7145.0
2,10,2,7097179.2,9454.285714285714,1000.0
2,10,15,7097686.1,7952.5714285714275,7918.000000000001
2,10,4,7097881.7,9975.428571428572,2468.0
2,10,16,7098349.4,5621.142857142857,342.0
2,10,20,7098727.8,7938.857142857143,5374.0
2,10,14,7098860.9,4971.428571428572,5200.0
2,10,16,7099156.7,5621.142857142857,342.0
2,10,18,7099310.8,35259.42857142857,2660.0
2,10,19,7099312.4,8842.285714285714,5140.0
2,10,4,7099833.6,9975.428571428572,2468.0
2,10,15,7100475.1,7952.5714285714275,7918.000000000001
2,10,8,7100834.5,11568.0,6436.0
2,10,10,7101288.4,16304.57142857143,3780.0
2,10,20,7101504.0,7938.857142857143,5374.0
2,10,2,7101960.6,9454.285714285714,1000.0
2,10,3,7102126.6,19208.571428571428,3894.0
2,10,22,7102308.2,3397.7142857142862,629.0
2,10,4,7102371.5,9975.428571428572,2468.0
2,10,2,7102971.1,9454.285714285714,1000.0
2,10,19,7103919.9,8842.285714285714,5140.0
2,10,22,7103927.7,3397.7142857142862,629.0
2,10,16,7105192.0,5621.142857142857,342.0
2,10,10,7106317.8,16304.57142857143,3780.0
2,10,12,7107183.0,11005.714285714286,3319.0
2,10,4,7107388.6,9975.428571428572,2468.0
2,10,16,7108368.3,5621.142857142857,342.0
2,10,2,7108494.2,9454.285714285714,1000.0
2,10,15,7109616.1,7952.5714285714275,7918.000000000001
2,10,12,7109673.0,11005.714285714286,3319.0
2,10,11,7110580.4,2694.857142857143,1218.0
2,10,11,7110747.1,2694.857142857143,1218.0
2,10,22,7110955.3,3397.7142857142862,629.0
2,10,17,7114154.1,7273.714285714285,4517.0
2,10,19,7114558.9,8842.285714285714,5140.0
2,10,16,7114828.2,5621.142857142857,342.0
2,10,11,7115364.9,2694.857142857143,1218.0
2,10,14,7115870.9,4971.428571428572,5200.0
2,10,16,7116151.7,5621.142857142857,342.0
2,10,1,7116158.3,25638.85714285714,3689.0
2,10,8,7119136.0,11568.0,6436.0
2,10,2,7119148.4,9454.285714285714,1000.0
2,10,10,7119693.3,16304.57142857143,3780.0
2,10,15,7120943.6,7952.5714285714275,7918.000000000001
2,10,6,7121576.0,2998.285714285714,3297.9999999999995
2,10,20,7121726.4,7938.857142857143,5374.0
2,10,9,7123880.6,21917.142857142855,7145.0
2,10,20,7124217.6,7938.857142857143,5374.0
2,10,4,7124774.5,9975.428571428572,2468.0
2,10,22,7124919.3,3397.7142857142862,629.0
2,10,16,7125409.0,5621.142857142857,342.0
2,10,10,7127464.1,16304.57142857143,3780.0
2,10,3,7127980.4,19208.571428571428,3894.0
2,10,11,7128194.3,2694.857142857143,1218.0
2,10,6,7128200.6,2998.285714285714,3297.9999999999995
2,10,14,7129893.7,4971.428571428572,5200.0
2,10,6,7130606.3,2998.285714285714,3297.9999999999995
2,10,17,7132230.0,7273.714285714285,4517.0
2,10,8,7134147.0,11568.0,6436.0
2,10,6,7134518.0,2998.285714285714,3297.9999999999995
2,10,12,7135026.4,11005.714285714286,3319.0
2,10,17,7135291.4,7273.714285714285,4517.0
2,10,6,7135299.4,2998.285714285714,3297.9999999999995
2,10,4,7137024.4,9975.428571428572,2468.0
2,10,19,7137441.2,8842.285714285714,5140.0
2,10,6,7140771.3,2998.285714285714,3297.9999999999995
2,10,3,7141590.6,19208.571428571428,3894.0
2,10,6,7142476.8,2998.285714285714,3297.9999999999995
2,10,2,7142852.6,9454.285714285714,1000.0
2,10,16,7144086.6,5621.142857142857,342.0
2,10,11,7146059.3,2694.857142857143,1218.0
2,10,16,7147068.2,5621.142857142857,342.0
2,10,16,7147068.5,5621.142857142857,342.0
2,10,18,7149847.8,35259.42857142857,2660.0
2,10,14,7150987.0,4971.428571428572,5200.0
2,10,16,7152438.9,5621.142857142857,342.0
2,10,9,7152720.1,21917.142857142855,7145.0
2,10,6,7152862.2,2998.285714285714,3297.9999999999995
2,10,9,7154211.8,21917.142857142855,7145.0
2,10,3,7154277.2,19208.571428571428,3894.0
2,10,3,7154384.8,19208.571428571428,3894.0
2,10,20,7154850.1,7938.857142857143,5374.0
2,10,2,7155095.2,9454.285714285714,1000.0
2,10,9,7155733.3,21917.142857142855,7145.0
2,10,3,7155858.1,19208.571428571428,3894.0
2,10,8,7157292.1,11568.0,6436.0
2,10,12,7157819.6,11005.714285714286,3319.0
2,10,19,7158655.4,8842.285714285714,5140.0
2,10,2,7158797.9,9454.285714285714,1000.0
2,10,16,7159332.8,5621.142857142857,342.0
2,10,18,7162496.1,35259.42857142857,2660.0
2,10,4,7162714.7,9975.428571428572,2468.0
2,10,14,7162890.5,4971.428571428572,5200.0
2,10,2,7165363.8,9454.285714285714,1000.0
2,10,18,7166493.3,35259.42857142857,2660.0
2,10,17,7167384.3,7273.714285714285,4517.0
2,10,20,7167706.9,7938.857142857143,5374.0
2,10,17,7170314.1,7273.714285714285,4517.0
2,10,6,7170823.7,2998.285714285714,3297.9999999999995
2,10,22,7171234.3,3397.7142857142862,629.0
2,10,3,7171481.9,19208.571428571428,3894.0
2,10,8,7171762.5,11568.0,6436.0
2,10,8,7171890.7,11568.0,6436.0
2,10,2,7172318.5,9454.285714285714,1000.0
2,10,11,7172324.4,2694.857142857143,1218.0
2,10,4,7172778.1,9975.428571428572,2468.0
2,10,10,7172783.9,16304.57142857143,3780.0
2,10,2,7173323.5,9454.285714285714,1000.0
2,10,19,7173391.9,8842.285714285714,5140.0
2,10,22,7173622.9,3397.7142857142862,629.0
2,10,19,7173749.4,8842.285714285714,5140.0
2,10,14,7173805.3,4971.428571428572,5200.0
2,10,14,7173916.8,4971.428571428572,5200.0
2,10,22,7174261.1,3397.7142857142862,629.0
2,10,3,7174575.6,19208.571428571428,3894.0
2,10,22,7175417.2,3397.7142857142862,629.0
2,10,14,7175440.4,4971.428571428572,5200.0
2,10,15,7175757.3,7952.5714285714275,7918.000000000001
2,10,10,7175943.5,16304.57142857143,3780.0
2,10,11,7176064.1,2694.857142857143,1218.0
2,10,2,7176600.2,9454.285714285714,1000.0
2,10,18,7176815.1,35259.42857142857,2660.0
2,10,18,7178546.8,35259.42857142857,2660.0
2,10,2,7178874.6,9454.285714285714,1000.0
2,10,3,7179640.5,19208.571428571428,3894.0
2,10,18,7179690.1,35259.42857142857,2660.0
2,10,17,7180057.2,7273.714285714285,4517.0
2,10,9,7180078.1,21917.142857142855,7145.0
2,10,16,7180147.9,5621.142857142857,342.0
2,10,12,7180240.5,11005.714285714286,3319.0
2,10,2,7181318.6,9454.285714285714,1000.0
