job_id,query_id,database_id,start,start_timestamp,end_timestamp,Queueing Delay,Buffer Delay,I/O,CPU,Shuffle,query_duration_with_queue,query_duration,mon_cost
0,1,1,0.0,0.0,200.0,0,0.0,0.00092225,0.16451600000000002,0.003689,0.16451600000000002,0.16451600000000002,19.67970723179848
1,1,9,5000.0,5000.0,6700.0,0,0.0,0.0092225,1.6450500000000001,0.04527409090909091,1.6450500000000001,1.6450500000000001,19.67970723179848
2,1,12,50000.0,50000.0,53900.0,0,0.0,0.02121175,3.783615,0.13198422222222222,3.783615,3.783615,19.67970723179848
3,1,15,100000.0,100000.0,110300.0,0,0.0,0.05441275,9.70579499999998,0.5364327676767677,9.70579499999998,9.70579499999998,19.67970723179848
4,1,16,200000.0,200000.0,214900.0,0,0.0,0.07839125,13.982925000000005,0.9787028787878788,13.982925000000005,13.982925000000005,19.67970723179848
5,1,17,400000.0,400000.0,422200.0,0,0.0,0.11528125,20.56312500000007,1.6139375000000002,20.56312500000007,20.56312500000007,19.67970723179848
6,1,18,700000.0,700000.0,735900.0,0,0.0,0.1862945,33.23001000000011,2.6081230000000004,33.23001000000011,33.23001000000011,19.67970723179848
7,1,19,1100000.0,1100000.0,1163100.0,0,0.0,0.32832100000000003,58.56769600000109,4.596494,58.56769600000109,58.56769600000109,19.67970723179848
8,2,2,1500000.0,1500000.0,1500100.0,0,0.0,0.00025,0.024266000000000006,0.001,0.024266000000000006,0.024266000000000006,19.67970723179848
9,2,2,1505000.0,1505000.0,1505300.0,0,0.0,0.0025,0.24266000000000004,0.012272727272727274,0.24266000000000004,0.24266000000000004,19.67970723179848
10,2,2,1550000.0,1550000.0,1550600.0,0,0.0,0.00575,0.5581180000000001,0.035777777777777776,0.5581180000000001,0.5581180000000001,19.67970723179848
11,2,2,1600000.0,1600000.0,1601600.0,0,0.0,0.01475,1.431694,0.14541414141414144,1.431694,1.431694,19.67970723179848
12,2,2,1700000.0,1700000.0,1702300.0,0,0.0,0.02125,2.0626100000000003,0.2653030303030303,2.0626100000000003,2.0626100000000003,19.67970723179848
13,2,2,1900000.0,1900000.0,1903500.0,0,0.0,0.03125,3.03325,0.4375,3.03325,3.03325,19.67970723179848
14,2,2,2200000.0,2200000.0,2205700.0,0,0.0,0.0505,4.9017319999999955,0.707,4.9017319999999955,4.9017319999999955,19.67970723179848
15,2,2,2600000.0,2600000.0,2609900.0,0,0.0,0.089,8.638695999999978,1.246,8.638695999999978,8.638695999999978,19.67970723179848
16,3,1,3000000.0,3000000.0,3000100.0,0,0.0,0.0009735,0.08997615,0.0038940000000000003,0.08997615,0.08997615,19.67970723179848
17,3,9,3005000.0,3005000.0,3005900.0,0,0.0,0.009734999999999999,0.8997615000000002,0.04779,0.8997615000000002,0.8997615000000002,19.67970723179848
18,3,12,3050000.0,3050000.0,3052200.0,0,0.0,0.0223905,2.06945145,0.13931866666666667,2.06945145,2.06945145,19.67970723179848
19,3,15,3100000.0,3100000.0,3105900.0,0,0.0,0.0574365,5.308592849999993,0.5662426666666667,5.308592849999993,5.308592849999993,19.67970723179848
20,3,16,3200000.0,3200000.0,3208700.0,0,0.0,0.0827475,7.647972749999982,1.03309,7.647972749999982,7.647972749999982,19.67970723179848
21,3,17,3400000.0,3400000.0,3413000.0,0,0.0,0.1216875,11.24701874999999,1.7036250000000004,11.24701874999999,11.24701874999999,19.67970723179848
22,3,18,3700000.0,3700000.0,3720900.0,0,0.0,0.19664700000000002,18.17518230000006,2.753058000000001,18.17518230000006,18.17518230000006,19.67970723179848
23,3,19,4100000.0,4100000.0,4137000.0,0,0.0,0.34656600000000004,32.11983940000011,4.851923999999998,32.11983940000011,32.11983940000011,19.67970723179848
24,4,1,4500000.0,4500000.0,4500100.0,0,0.0,0.000617,0.08641215000000001,0.002468,0.08641215000000001,0.08641215000000001,19.67970723179848
25,4,1,4505000.0,4505000.0,4505900.0,0,0.0,0.00617,0.8641215000000002,0.03028909090909091,0.8641215000000002,0.8641215000000002,19.67970723179848
